timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
57356000,57356000,6620172,480.85373,11.87738,95681.09,1.1368496
57380000,57380000,6620172,480.67062,11.877838,95683.21,1.1368748
57404000,57404000,6620172,480.6002,11.878296,95684.04,1.1368847
57428000,57428000,6620172,480.5908,11.878754,95684.09,1.1368853
57452000,57452000,6620172,480.5814,11.879242,95684.25,1.1368872
57480000,57480000,6620172,480.53445,11.8797,95684.75,1.1368932
57500000,57500000,6620172,480.33725,11.880157,95687.03,1.1369202
57524000,57524000,6620172,480.25275,11.880646,95687.984,1.1369315
57548000,57548000,6620172,480.13538,11.8811035,95689.34,1.1369478
57572000,57572000,6620172,480.22458,11.881561,95688.32,1.1369356
57596000,57596000,6620172,480.0227,11.88205,95690.625,1.1369629
57620000,57620000,6620172,480.018,11.882507,95690.71,1.136964
57644000,57644000,6620172,479.99924,11.882965,95690.88,1.136966
57668000,57668000,6620172,479.67996,11.883423,95694.56,1.1370097
57692000,57692000,6620172,479.741,11.883881,95693.9,1.1370019
57716000,57716000,6620172,479.80203,11.884369,95693.195,1.1369934
57740000,57740000,6620172,479.66586,11.884827,95694.73,1.1370116
57764000,57764000,6620172,479.52502,11.885284,95696.36,1.1370311
57788000,57788000,6620172,479.43582,11.885742,95697.36,1.1370429
57812000,57812000,6620172,479.49686,11.8862,95696.65,1.1370345
57836000,57836000,6620172,479.40295,11.886658,95697.77,1.1370479
57860000,57860000,6620172,479.1729,11.887085,95700.37,1.1370786
57884000,57884000,6620172,479.22925,11.887543,95699.734,1.1370711
57908000,57908000,6620172,478.99918,11.8880005,95702.375,1.1371025
57932000,57932000,6620172,479.04614,11.888428,95701.83,1.137096
57956000,57956000,6620172,478.9804,11.888855,95702.61,1.1371053
57980000,57980000,6620172,478.7973,11.889282,95704.72,1.1371304
58004000,58004000,6620172,478.81607,11.889709,95704.47,1.1371274
58028000,58028000,6620172,478.7973,11.890137,95704.72,1.1371304
58052000,58052000,6620172,478.7081,11.890533,95705.695,1.137142
58076000,58076000,6620172,478.7128,11.890961,95705.64,1.1371413
58100000,58100000,6620172,478.58133,11.891388,95707.16,1.1371593
58124000,58124000,6620172,478.65176,11.891785,95706.34,1.1371497
58148000,58148000,6620172,478.56256,11.892212,95707.35,1.1371616
58172000,58172000,6620172,478.45456,11.892639,95708.61,1.1371766
58196000,58196000,6620172,478.37946,11.893066,95709.49,1.1371871
58220000,58220000,6620172,478.3419,11.893494,95709.914,1.1371921
58244000,58244000,6620172,478.49213,11.893921,95708.19,1.1371716
58268000,58268000,6620172,478.18225,11.894379,95711.72,1.1372136
58292000,58292000,6620172,478.22452,11.894806,95711.26,1.1372081
58316000,58316000,6620172,478.0367,11.895264,95713.41,1.1372336
58340000,58340000,6620172,477.96158,11.895721,95714.26,1.1372437
58364000,58364000,6620172,477.7503,11.896179,95716.664,1.1372724
58388000,58388000,6620172,477.7456,11.896637,95716.76,1.1372734
58412000,58412000,6620172,477.61417,11.897095,95718.25,1.1372912
58436000,58436000,6620172,477.69397,11.897583,95717.38,1.1372808
58460000,58460000,6620172,477.51086,11.898041,95719.44,1.1373053
58484000,58484000,6620172,477.45453,11.898529,95720.1,1.1373131
58508000,58508000,6620172,477.42636,11.898987,95720.42,1.137317
58532000,58532000,6620172,477.3794,11.899475,95720.95,1.1373233
58556000,58556000,6620172,477.25732,11.899963,95722.36,1.13734
58580000,58580000,6620172,477.23856,11.900421,95722.586,1.1373427
58604000,58604000,6620172,477.13995,11.900909,95723.67,1.1373556
58628000,58628000,6620172,477.15405,11.901398,95723.51,1.1373537
58652000,58652000,6620172,476.98032,11.901855,95725.55,1.1373779
58676000,58676000,6620172,476.7972,11.902344,95727.625,1.1374025
58700000,58700000,6620172,476.8958,11.9028015,95726.516,1.1373893
58724000,58724000,6620172,476.67984,11.90329,95728.98,1.1374186
58748000,58748000,6620172,476.5437,11.903748,95730.54,1.1374372
58772000,58772000,6620172,476.4545,11.904236,95731.57,1.1374494
58796000,58796000,6620172,476.5296,11.904694,95730.72,1.1374393
58820000,58820000,6620172,476.51083,11.905182,95730.92,1.1374418
58844000,58844000,6620172,476.4545,11.90564,95731.55,1.1374491
58868000,58868000,6620172,476.2761,11.906097,95733.61,1.1374737
58892000,58892000,6620172,476.19626,11.906555,95734.52,1.1374846
58916000,58916000,6620172,476.19626,11.907013,95734.52,1.1374846
58940000,58940000,6620172,476.15402,11.90744,95735.0,1.1374902
58964000,58964000,6620172,476.00845,11.907898,95736.69,1.1375102
58988000,58988000,6620172,476.0742,11.908325,95735.945,1.1375014
59012000,59012000,6620172,475.89108,11.908752,95738.01,1.1375259
59036000,59036000,6620172,475.74084,11.90918,95739.75,1.1375467
59060000,59060000,6620172,475.7643,11.909607,95739.47,1.1375433
59084000,59084000,6620172,475.80658,11.910034,95738.99,1.1375376
59108000,59108000,6620172,475.55774,11.910461,95741.87,1.1375718
59132000,59132000,6620172,475.43567,11.910889,95743.234,1.137588
59156000,59156000,6620172,475.44977,11.911316,95743.086,1.1375862
59180000,59180000,6620172,475.55304,11.911743,95741.914,1.1375723
59204000,59204000,6620172,475.25256,11.91217,95745.35,1.1376132
59228000,59228000,6620172,475.35117,11.912598,95744.2,1.1375995
59252000,59252000,6620172,475.36057,11.913055,95744.11,1.1375984
59276000,59276000,6620172,475.2338,11.913483,95745.58,1.1376158
59304000,59304000,6620172,475.09763,11.91394,95747.14,1.1376344
59324000,59324000,6620172,475.0272,11.914398,95747.92,1.1376437
59348000,59348000,6620172,475.0554,11.914856,95747.586,1.1376398
59376000,59376000,6620172,474.89575,11.915314,95749.47,1.137662
59396000,59396000,6620172,475.0554,11.915802,95747.62,1.1376401
59420000,59420000,6620172,474.82062,11.91626,95750.29,1.1376718
59444000,59444000,6620172,474.77368,11.916748,95750.875,1.1376787
59468000,59468000,6620172,474.5577,11.917236,95753.33,1.137708
59492000,59492000,6620172,474.42624,11.917694,95754.84,1.137726
59516000,59516000,6620172,474.4544,11.918182,95754.49,1.1377218
59540000,59540000,6620172,474.4544,11.918671,95754.51,1.1377219
59564000,59564000,6620172,474.3558,11.919159,95755.62,1.1377351
59588000,59588000,6620172,474.30887,11.919647,95756.16,1.1377416
59612000,59612000,6620172,474.21967,11.9201355,95757.2,1.137754
59636000,59636000,6620172,474.03656,11.920654,95759.28,1.1377786
59660000,59660000,6620172,473.9098,11.921143,95760.75,1.1377962
59684000,59684000,6620172,473.94266,11.921631,95760.38,1.1377918
59708000,59708000,6620172,473.9192,11.922119,95760.64,1.1377949
59732000,59732000,6620172,473.78772,11.922607,95762.164,1.137813
59756000,59756000,6620172,473.77832,11.923096,95762.266,1.1378142
59780000,59780000,6620172,473.64688,11.923553,95763.766,1.1378319
59804000,59804000,6620172,473.67505,11.924042,95763.445,1.1378281
59828000,59828000,6620172,473.58115,11.92453,95764.49,1.1378406
59852000,59852000,6620172,473.3323,11.925018,95767.37,1.1378747
59876000,59876000,6620172,473.26187,11.925476,95768.18,1.1378844
59900000,59900000,6620172,473.27127,11.925964,95768.08,1.1378832
59924000,59924000,6620172,473.0694,11.926422,95770.375,1.1379105
59948000,59948000,6620172,473.09286,11.92688,95770.125,1.1379075
59972000,59972000,6620172,473.02243,11.927338,95770.97,1.1379175
59996000,59996000,6620172,473.0459,11.927765,95770.65,1.1379137
60020000,60020000,6620172,472.9708,11.928223,95771.5,1.1379238
60044000,60044000,6620172,472.82993,11.92865,95773.16,1.1379435
60068000,60068000,6620172,472.82993,11.929108,95773.14,1.1379434
60096000,60096000,6620172,472.73135,11.929535,95774.29,1.137957
60116000,60116000,6620172,472.67032,11.929962,95775.0,1.1379654
60140000,60140000,6620172,472.59988,11.93042,95775.8,1.1379749
60164000,60164000,6620172,472.51538,11.930847,95776.76,1.1379863
60192000,60192000,6620172,472.35104,11.931305,95778.63,1.1380086
60212000,60212000,6620172,472.4872,11.931732,95777.05,1.1379898
60236000,60236000,6620172,472.2947,11.93219,95779.31,1.1380167
60260000,60260000,6620172,472.2994,11.932617,95779.26,1.138016
60284000,60284000,6620172,472.25714,11.933075,95779.695,1.1380212
60308000,60308000,6620172,472.17734,11.933533,95780.625,1.1380323
60332000,60332000,6620172,471.99423,11.934021,95782.77,1.1380578
60356000,60356000,6620172,471.99893,11.934479,95782.69,1.1380568
60380000,60380000,6620172,471.9379,11.934967,95783.375,1.138065
60404000,60404000,6620172,471.8487,11.935425,95784.44,1.1380776
60428000,60428000,6620172,471.71252,11.935913,95785.95,1.1380956
60452000,60452000,6620172,471.80643,11.936401,95784.914,1.1380832
60476000,60476000,6620172,471.59045,11.93689,95787.36,1.1381123
60500000,60500000,6620172,471.6468,11.937378,95786.734,1.1381049
60524000,60524000,6620172,471.43082,11.937866,95789.2,1.1381342
60548000,60548000,6620172,471.31345,11.9383545,95790.54,1.1381501
60576000,60576000,6620172,471.1632,11.938873,95792.28,1.1381707
60600000,60600000,6620172,471.2477,11.939362,95791.31,1.1381593
60620000,60620000,6620172,471.23834,11.93985,95791.445,1.1381608
60644000,60644000,6620172,470.96603,11.940369,95794.516,1.1381973
60668000,60668000,6620172,470.9848,11.940857,95794.32,1.138195
60692000,60692000,6620172,470.86273,11.941345,95795.7,1.1382114
60716000,60716000,6620172,470.75473,11.941864,95796.97,1.1382265
60740000,60740000,6620172,470.92847,11.942352,95794.96,1.1382025
60764000,60764000,6620172,470.628,11.942841,95798.45,1.1382442
60788000,60788000,6620172,470.52,11.943329,95799.68,1.1382587
60812000,60812000,6620172,470.52,11.943848,95799.65,1.1382583
60836000,60836000,6620172,470.47775,11.944336,95800.17,1.1382645
60860000,60860000,6620172,470.2289,11.944824,95803.0,1.1382982
60884000,60884000,6620172,470.25708,11.945282,95802.69,1.1382945
60907999,60907999,6620172,470.3228,11.94577,95801.88,1.1382848
60931999,60931999,6620172,470.10214,11.946228,95804.45,1.1383154
60955999,60955999,6620172,469.9519,11.946716,95806.195,1.1383361
60979999,60979999,6620172,470.01764,11.947174,95805.414,1.1383268
61004000,61004000,6620172,470.07867,11.947632,95804.72,1.1383185
61028000,61028000,6620172,469.74063,11.94809,95808.63,1.138365
61052000,61052000,6620172,469.78287,11.948517,95808.16,1.1383594
61076000,61076000,6620172,469.89087,11.948975,95806.87,1.138344
61100000,61100000,6620172,469.61856,11.949432,95810.016,1.1383815
61124000,61124000,6620172,469.70306,11.94986,95809.055,1.13837
61148000,61148000,6620172,469.62793,11.950317,95809.91,1.1383802
61172000,61172000,6620172,469.50586,11.950745,95811.31,1.1383969
61196000,61196000,6620172,469.34155,11.951202,95813.2,1.1384194
61220000,61220000,6620172,469.3838,11.95163,95812.734,1.1384138
61244000,61244000,6620172,469.28052,11.952087,95813.875,1.1384274
61267999,61267999,6620172,469.1913,11.952545,95814.9,1.1384395
61291999,61291999,6620172,469.1021,11.953003,95815.93,1.1384517
61320000,61320000,6620172,469.15375,11.953461,95815.375,1.1384451
61339999,61339999,6620172,469.14435,11.953949,95815.445,1.138446
61364000,61364000,6620172,469.03168,11.954407,95816.76,1.1384616
61388000,61388000,6620172,468.84857,11.954895,95818.87,1.1384866
61412000,61412000,6620172,468.60913,11.955383,95821.6,1.1385192
61436000,61436000,6620172,468.89084,11.955872,95818.34,1.1384804
61460000,61460000,6620172,468.55746,11.95636,95822.18,1.138526
61488000,61488000,6620172,468.42133,11.956848,95823.76,1.1385448
61508000,61508000,6620172,468.37906,11.957336,95824.26,1.1385508
61532000,61532000,6620172,468.38376,11.957855,95824.18,1.1385498
61556000,61556000,6620172,468.10205,11.9583435,95827.43,1.1385884
61580000,61580000,6620172,468.20535,11.958862,95826.21,1.1385739
61604000,61604000,6620172,468.13022,11.959351,95827.1,1.1385845
61628000,61628000,6620172,468.11615,11.959869,95827.24,1.1385862
61651999,61651999,6620172,468.0645,11.960358,95827.85,1.1385934
61675999,61675999,6620172,467.91428,11.960876,95829.56,1.1386137
61699999,61699999,6620172,467.91428,11.961365,95829.55,1.1386136
61723999,61723999,6620172,467.71237,11.961884,95831.875,1.1386412
61748000,61748000,6620172,467.61377,11.962372,95833.016,1.1386547
61772000,61772000,6620172,467.5997,11.962891,95833.19,1.1386569
61796000,61796000,6620172,467.3274,11.963379,95836.29,1.1386937
61820000,61820000,6620172,467.25696,11.963898,95837.125,1.1387036
61844000,61844000,6620172,467.4213,11.964386,95835.25,1.1386813
61868000,61868000,6620172,467.26636,11.964874,95837.01,1.1387022
61892000,61892000,6620172,467.26636,11.965363,95837.03,1.1387025
61916000,61916000,6620172,467.06915,11.965851,95839.27,1.1387291
61940000,61940000,6620172,467.20532,11.966339,95837.73,1.1387107
61964000,61964000,6620172,466.8203,11.966827,95842.12,1.138763
61992000,61992000,6620172,466.8297,11.967285,95842.0,1.1387615
62012000,62012000,6620172,466.95648,11.967743,95840.555,1.1387444
62035999,62035999,6620172,466.77808,11.968201,95842.65,1.1387693
62059999,62059999,6620172,466.53394,11.968658,95845.41,1.1388019
62083999,62083999,6620172,466.67007,11.969116,95843.875,1.1387838
62108000,62108000,6620172,466.3837,11.969574,95847.13,1.1388224
62132000,62132000,6620172,466.4776,11.970001,95846.07,1.1388099
62156000,62156000,6620172,466.50577,11.970459,95845.72,1.1388057
62180000,62180000,6620172,466.33203,11.970917,95847.766,1.1388301
62204000,62204000,6620172,466.39777,11.9713745,95846.984,1.1388208
62228000,62228000,6620172,465.97992,11.971832,95851.77,1.1388776
62252000,62252000,6620172,466.13486,11.97229,95849.984,1.1388564
62276000,62276000,6620172,465.96115,11.972748,95852.01,1.1388804
62300000,62300000,6620172,465.96582,11.973206,95851.91,1.1388792
62324000,62324000,6620172,465.74518,11.973694,95854.48,1.1389097
62348000,62348000,6620172,465.85785,11.974152,95853.18,1.1388943
62372000,62372000,6620172,465.77335,11.97464,95854.14,1.1389058
62395999,62395999,6620172,465.66064,11.975128,95855.445,1.1389213
62419999,62419999,6620172,465.77805,11.975616,95854.12,1.1389055
62443999,62443999,6620172,465.56674,11.976105,95856.54,1.1389343
62467999,62467999,6620172,465.54797,11.976593,95856.71,1.1389363
62492000,62492000,6620172,465.41183,11.977081,95858.3,1.1389551
62516000,62516000,6620172,465.38364,11.9776,95858.63,1.1389592
62540000,62540000,6620172,465.37427,11.978088,95858.72,1.1389601
62564000,62564000,6620172,465.0644,11.978607,95862.26,1.1390022
62588000,62588000,6620172,465.04562,11.979126,95862.5,1.1390051
62612000,62612000,6620172,465.11603,11.979614,95861.73,1.1389959
62636000,62636000,6620172,464.8766,11.980133,95864.45,1.1390283
62660000,62660000,6620172,464.92822,11.980652,95863.85,1.1390212
62684000,62684000,6620172,464.75452,11.981171,95865.836,1.1390448
62708000,62708000,6620172,464.90945,11.981659,95864.05,1.1390234
62732000,62732000,6620172,464.70288,11.982178,95866.445,1.1390519
62756000,62756000,6620172,464.46344,11.982697,95869.195,1.1390846
62779999,62779999,6620172,464.53384,11.983215,95868.375,1.1390749
62803999,62803999,6620172,464.33197,11.983704,95870.72,1.1391027
62827999,62827999,6620172,464.22397,11.984222,95871.94,1.1391172
62851999,62851999,6620172,464.2099,11.984741,95872.13,1.1391195
62876000,62876000,6620172,464.13477,11.9852295,95872.95,1.1391293
62900000,62900000,6620172,464.15826,11.985748,95872.69,1.1391262
62924000,62924000,6620172,463.80142,11.986237,95876.766,1.1391746
62948000,62948000,6620172,463.9423,11.986725,95875.164,1.1391555
62972000,62972000,6620172,463.8296,11.987213,95876.516,1.1391716
62996000,62996000,6620172,463.79205,11.987701,95876.88,1.139176
63020000,63020000,6620172,463.50565,11.988159,95880.17,1.139215
63044000,63044000,6620172,463.5338,11.988647,95879.85,1.1392113
63068000,63068000,6620172,463.7451,11.989105,95877.44,1.1391826
63092000,63092000,6620172,463.49625,11.989563,95880.33,1.1392169
63116000,63116000,6620172,463.30377,11.990021,95882.49,1.1392426
63140000,63140000,6620172,463.47748,11.9904785,95880.53,1.1392193
63163999,63163999,6620172,463.31784,11.990936,95882.375,1.1392412
63187999,63187999,6620172,463.20047,11.991425,95883.69,1.1392568
63211999,63211999,6620172,463.21457,11.991882,95883.555,1.1392553
63236000,63236000,6620172,463.0925,11.99234,95884.945,1.1392717
63260000,63260000,6620172,463.03146,11.992798,95885.664,1.1392803
63284000,63284000,6620172,462.8953,11.993286,95887.18,1.1392983
63308000,63308000,6620172,462.8155,11.993744,95888.125,1.1393095
63332000,63332000,6620172,462.64175,11.994232,95890.11,1.1393331
63360000,63360000,6620172,462.58542,11.99472,95890.766,1.1393409
63380000,63380000,6620172,462.7169,11.995209,95889.26,1.139323
63404000,63404000,6620172,462.6136,11.995697,95890.445,1.1393371
63428000,63428000,6620172,462.46805,11.996185,95892.086,1.1393566
63452000,63452000,6620172,462.38354,11.996674,95893.08,1.1393684
63476000,63476000,6620172,462.36945,11.997192,95893.25,1.1393704
63500000,63500000,6620172,462.33658,11.997681,95893.64,1.1393751
63523999,63523999,6620172,462.11124,11.998199,95896.2,1.1394055
63547999,63547999,6620172,461.98917,11.998688,95897.62,1.1394223
63571999,63571999,6620172,461.93283,11.999207,95898.27,1.1394302
63595999,63595999,6620172,461.92343,11.999725,95898.36,1.1394311
63620000,63620000,6620172,461.81076,12.000244,95899.7,1.1394471
63644000,63644000,6620172,461.81076,12.000763,95899.7,1.1394471
63668000,63668000,6620172,461.7732,12.001282,95900.07,1.1394515
63692000,63692000,6620172,461.60416,12.001801,95902.05,1.139475
63716000,63716000,6620172,461.62296,12.002319,95901.85,1.1394726
63740000,63740000,6620172,461.3788,12.002838,95904.61,1.1395054
63764000,63764000,6620172,461.33185,12.003326,95905.14,1.1395117
63788000,63788000,6620172,461.16284,12.003845,95907.14,1.1395354
63812000,63812000,6620172,461.29898,12.004364,95905.555,1.1395166
63836000,63836000,6620172,460.97034,12.004883,95909.305,1.1395612
63860000,63860000,6620172,461.0126,12.005402,95908.85,1.1395558
63884000,63884000,6620172,461.12057,12.00589,95907.56,1.1395406
63908000,63908000,6620172,460.9046,12.006409,95910.086,1.1395705
63932000,63932000,6620172,460.78253,12.006897,95911.48,1.139587
63956000,63956000,6620172,460.745,12.007385,95911.9,1.139592
63984000,63984000,6620172,460.75906,12.007874,95911.76,1.1395904
64004000,64004000,6620172,460.4633,12.008362,95915.13,1.1396304
64028000,64028000,6620172,460.52432,12.00885,95914.43,1.1396221
64052000,64052000,6620172,460.4539,12.009308,95915.22,1.1396315
64076000,64076000,6620172,460.3647,12.009766,95916.3,1.1396443
64100000,64100000,6620172,460.252,12.010254,95917.59,1.1396596
64124000,64124000,6620172,460.29425,12.010712,95917.1,1.1396538
64152000,64152000,6620172,460.26138,12.011169,95917.48,1.1396583
64172000,64172000,6620172,459.98907,12.011627,95920.58,1.1396952
64196000,64196000,6620172,459.91867,12.012085,95921.414,1.1397051
64220000,64220000,6620172,459.98907,12.012543,95920.59,1.1396953
64244000,64244000,6620172,459.89987,12.0130005,95921.625,1.1397076
64268000,64268000,6620172,459.7966,12.013489,95922.805,1.1397216
64292000,64292000,6620172,459.64636,12.013947,95924.54,1.1397423
64316000,64316000,6620172,459.64166,12.014435,95924.62,1.1397431
64340000,64340000,6620172,459.73087,12.014923,95923.55,1.1397305
64364000,64364000,6620172,459.45386,12.015411,95926.76,1.1397686
64388000,64388000,6620172,459.37872,12.0159,95927.61,1.1397787
64412000,64412000,6620172,459.3224,12.016388,95928.25,1.1397862
64436000,64436000,6620172,459.313,12.016876,95928.336,1.1397873
64460000,64460000,6620172,459.18155,12.0173645,95929.9,1.1398059
64484000,64484000,6620172,459.16275,12.017853,95930.11,1.1398084
64508000,64508000,6620172,459.06418,12.018372,95931.2,1.1398214
64532000,64532000,6620172,459.0125,12.01886,95931.82,1.1398287
64556000,64556000,6620172,458.81534,12.019348,95934.05,1.1398551
64580000,64580000,6620172,458.72144,12.019836,95935.19,1.1398687
64604000,64604000,6620172,458.8341,12.020325,95933.83,1.1398525
64628000,64628000,6620172,458.71204,12.020813,95935.28,1.1398698
64652000,64652000,6620172,458.51486,12.021271,95937.51,1.1398963
64676000,64676000,6620172,458.58997,12.0217285,95936.7,1.1398867
64700000,64700000,6620172,458.4679,12.022217,95938.055,1.1399028
64724000,64724000,6620172,458.67917,12.022644,95935.63,1.139874
64748000,64748000,6620172,458.34113,12.023102,95939.54,1.1399205
64772000,64772000,6620172,458.43503,12.023529,95938.44,1.1399074
64796000,64796000,6620172,458.22375,12.023956,95940.85,1.139936
64820000,64820000,6620172,458.13455,12.024384,95941.89,1.1399484
64844000,64844000,6620172,458.11578,12.02478,95942.14,1.1399513
64868000,64868000,6620172,458.12985,12.025177,95941.99,1.1399496
64892000,64892000,6620172,458.07822,12.025574,95942.53,1.139956
64916000,64916000,6620172,457.96555,12.02597,95943.86,1.1399717
64940000,64940000,6620172,457.86224,12.026337,95945.01,1.1399854
64968000,64968000,6620172,457.75894,12.026703,95946.21,1.1399997
64988000,64988000,6620172,457.59464,12.027069,95948.08,1.1400219
65012000,65012000,6620172,457.7167,12.027405,95946.71,1.1400056
65036000,65036000,6620172,457.73077,12.0277405,95946.555,1.1400038
65060000,65060000,6620172,457.5289,12.028076,95948.86,1.1400312
65084000,65084000,6620172,457.604,12.028412,95948.01,1.1400211
65112000,65112000,6620172,457.3505,12.028748,95950.94,1.1400559
65132000,65132000,6620172,457.41623,12.029053,95950.15,1.1400465
65156000,65156000,6620172,457.38806,12.029358,95950.48,1.1400504
65180000,65180000,6620172,457.31293,12.029663,95951.33,1.1400605
65204000,65204000,6620172,457.29416,12.029968,95951.55,1.140063
65228000,65228000,6620172,457.22372,12.030273,95952.41,1.1400733
65252000,65252000,6620172,457.14392,12.030548,95953.32,1.1400841
65276000,65276000,6620172,457.1486,12.030853,95953.234,1.1400832
65300000,65300000,6620172,457.0735,12.031128,95954.086,1.1400933
65324000,65324000,6620172,456.96082,12.031403,95955.4,1.1401088
65348000,65348000,6620172,457.01715,12.031677,95954.75,1.1401012
65372000,65372000,6620172,456.83405,12.031952,95956.836,1.140126
65396000,65396000,6620172,456.88568,12.032196,95956.29,1.1401194
65420000,65420000,6620172,456.8669,12.032471,95956.484,1.1401218
65444000,65444000,6620172,456.8575,12.032715,95956.555,1.1401227
65468000,65468000,6620172,456.83875,12.032959,95956.8,1.1401255
65492000,65492000,6620172,456.79178,12.033203,95957.32,1.1401317
65516000,65516000,6620172,456.5899,12.033447,95959.66,1.1401595
65540000,65540000,6620172,456.5946,12.033691,95959.625,1.1401591
65564000,65564000,6620172,456.81525,12.033936,95957.07,1.1401287
65588000,65588000,6620172,456.72134,12.03418,95958.13,1.1401414
65612000,65612000,6620172,456.55234,12.034393,95960.12,1.140165
65636000,65636000,6620172,456.5664,12.034637,95959.92,1.1401626
65660000,65660000,6620172,456.52887,12.034851,95960.36,1.1401678
65684000,65684000,6620172,456.3176,12.035065,95962.82,1.140197
65708000,65708000,6620172,456.43027,12.035278,95961.47,1.140181
65732000,65732000,6620172,456.4913,12.035492,95960.81,1.1401732
65756000,65756000,6620172,456.32697,12.035706,95962.68,1.1401954
65780000,65780000,6620172,456.4115,12.035919,95961.69,1.1401836
65804000,65804000,6620172,456.28473,12.036133,95963.16,1.1402011
65828000,65828000,6620172,456.2049,12.036346,95964.05,1.1402116
65852000,65852000,6620172,456.16736,12.03653,95964.52,1.1402173
65876000,65876000,6620172,455.97955,12.036743,95966.66,1.1402426
65900000,65900000,6620172,456.26123,12.036926,95963.45,1.1402045
65924000,65924000,6620172,456.16736,12.03714,95964.52,1.1402173
65948000,65948000,6620172,456.13916,12.037323,95964.81,1.1402208
65972000,65972000,6620172,455.9467,12.037537,95967.02,1.140247
66000000,66000000,6620172,456.04996,12.03772,95965.86,1.1402332
66020000,66020000,6620172,456.06876,12.037903,95965.664,1.1402309
66044000,66044000,6620172,456.17673,12.038086,95964.38,1.1402156
66068000,66068000,6620172,456.01242,12.038269,95966.28,1.1402382
66092000,66092000,6620172,456.04996,12.038452,95965.86,1.1402332
66116000,66116000,6620172,455.90912,12.038635,95967.5,1.1402527
66140000,66140000,6620172,455.78235,12.038818,95968.945,1.1402699
66164000,66164000,6620172,455.9279,12.039001,95967.28,1.1402501
66188000,66188000,6620172,455.76358,12.039185,95969.125,1.1402719
66212000,66212000,6620172,455.7354,12.039368,95969.5,1.1402764
66236000,66236000,6620172,455.8293,12.039551,95968.4,1.1402633
66260000,66260000,6620172,455.726,12.039734,95969.59,1.1402775
66284000,66284000,6620172,455.67438,12.039917,95970.16,1.1402842
66308000,66308000,6620172,455.67908,12.0401,95970.12,1.1402837
66332000,66332000,6620172,455.67908,12.040253,95970.13,1.140284
66356000,66356000,6620172,455.7119,12.040436,95969.766,1.1402795
66380000,66380000,6620172,455.67438,12.040619,95970.16,1.1402842
66404000,66404000,6620172,455.61804,12.0407715,95970.83,1.1402922
66428000,66428000,6620172,455.52414,12.040955,95971.914,1.140305
66452000,66452000,6620172,455.6462,12.041138,95970.52,1.1402886
66476000,66476000,6620172,455.56638,12.04129,95971.44,1.1402994
66500000,66500000,6620172,455.4443,12.041473,95972.83,1.140316
66524000,66524000,6620172,455.3504,12.041626,95973.94,1.1403291
66548000,66548000,6620172,455.42554,12.041809,95973.055,1.1403186
66572000,66572000,6620172,455.56638,12.041992,95971.4,1.140299
66596000,66596000,6620172,455.41614,12.042145,95973.14,1.1403197
66620000,66620000,6620172,455.2753,12.042297,95974.75,1.1403388
66644000,66644000,6620172,455.34103,12.04248,95974.01,1.14033
66668000,66668000,6620172,455.20956,12.042633,95975.53,1.1403481
66692000,66692000,6620172,455.39737,12.042816,95973.34,1.1403221
66716000,66716000,6620172,455.1861,12.042969,95975.78,1.140351
66740000,66740000,6620172,455.13913,12.043121,95976.31,1.1403574
66764000,66764000,6620172,455.21426,12.043274,95975.445,1.140347
66788000,66788000,6620172,455.19547,12.043457,95975.66,1.1403495
66816000,66816000,6620172,455.01236,12.04361,95977.79,1.1403749
66836000,66836000,6620172,455.05933,12.043762,95977.234,1.1403683
66860000,66860000,6620172,455.172,12.043915,95975.93,1.1403528
66884000,66884000,6620172,454.95132,12.044067,95978.49,1.1403832
66908000,66908000,6620172,454.8997,12.04422,95979.086,1.1403903
66932000,66932000,6620172,455.01706,12.044373,95977.734,1.1403743
66960000,66960000,6620172,454.94666,12.044525,95978.53,1.1403837
66980000,66980000,6620172,454.7964,12.044678,95980.27,1.1404045
67004000,67004000,6620172,455.04523,12.04483,95977.38,1.1403701
67028000,67028000,6620172,454.85742,12.044983,95979.586,1.1403962
67052000,67052000,6620172,454.9842,12.045105,95978.1,1.1403786
67076000,67076000,6620172,454.95602,12.045258,95978.44,1.1403826
67100000,67100000,6620172,454.86212,12.04541,95979.5,1.1403953
67124000,67124000,6620172,454.86682,12.045563,95979.46,1.1403948
67148000,67148000,6620172,455.003,12.045685,95977.91,1.1403763
67172000,67172000,6620172,454.77292,12.045837,95980.54,1.1404076
67196000,67196000,6620172,454.8011,12.04599,95980.2,1.1404036
67220000,67220000,6620172,454.78702,12.046112,95980.414,1.1404061
67244000,67244000,6620172,454.78232,12.046265,95980.42,1.1404061
67268000,67268000,6620172,454.68372,12.046387,95981.586,1.14042
67292000,67292000,6620172,454.67432,12.046539,95981.68,1.1404212
67316000,67316000,6620172,454.7025,12.046661,95981.336,1.1404171
67340000,67340000,6620172,454.5945,12.046814,95982.57,1.1404318
67364000,67364000,6620172,454.55225,12.046936,95983.09,1.140438
67388000,67388000,6620172,454.5194,12.047058,95983.47,1.1404424
67412000,67412000,6620172,454.54288,12.047211,95983.18,1.1404389
67436000,67436000,6620172,454.68372,12.047333,95981.56,1.1404197
67460000,67460000,6620172,454.53818,12.047455,95983.266,1.14044
67484000,67484000,6620172,454.5851,12.047577,95982.7,1.1404333
67508000,67508000,6620172,454.62738,12.0477295,95982.18,1.1404271
